MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis
Fix,GT,34.150442,-118.6878022,229.23293713760376,29.066015,0.1,90.15393,1638995915999
Fix,GT,34.1504471,-118.6874868,229.54394577240947,28.965763,0.1,87.44119,1638995916999
Fix,GT,34.1504653,-118.6871751,229.8219544351101,28.660612,0.1,84.34238,1638995917999
Fix,GT,34.1504966,-118.6868652,230.0339754216671,28.986366,0.1,81.68738,1638995918999
Fix,GT,34.1505402,-118.6865536,230.26295954728127,29.10919,0.1,79.02811,1638995919999
Fix,GT,34.1505945,-118.6862445,230.3189859046936,29.164217,0.1,77.11212,1638995920999
Fix,GT,34.1506546,-118.6859371,230.33600706052783,29.002993,0.1,76.35318,1638995921999
Fix,GT,34.1507154,-118.6856326,230.3599787812233,28.770338,0.1,76.41934,1638995922999
Fix,GT,34.1507745,-118.6853303,230.49496457099917,28.508371,0.1,76.76544,1638995923999
Fix,GT,34.1508315,-118.6850305,230.6489698326588,28.22257,0.1,77.00238,1638995924999
Fix,GT,34.1508872,-118.6847328,230.92693777811525,28.069553,0.1,77.34656,1638995925999
Fix,GT,34.1509377,-118.6844363,231.3649038331509,27.864616,0.1,79.37332,1638995926999
Fix,GT,34.1509769,-118.6841397,232.03988046622277,27.543728,0.1,82.27219,1638995927999
Fix,GT,34.1510032,-118.683845,232.75886774826049,27.28044,0.1,84.823,1638995928999
Fix,GT,34.1510185,-118.6835501,233.5848442400098,27.318016,0.1,87.605774,1638995929999
Fix,GT,34.1510232,-118.6832545,234.4408439651728,27.263481,0.1,89.58835,1638995930999
Fix,GT,34.1510235,-118.6829585,235.2958562669754,27.400951,0.1,89.8508,1638995931999
Fix,GT,34.1510237,-118.6826599,236.0938686130047,27.703005,0.1,89.75412,1638995932999
Fix,GT,34.1510235,-118.682358,236.8188683823943,27.9492,0.1,90.12549,1638995933999
Fix,GT,34.1510221,-118.6820539,237.54786273336413,28.132565,0.1,90.20886,1638995934999
Fix,GT,34.1510204,-118.6817491,238.3078769676685,28.084726,0.1,90.27008,1638995935999
Fix,GT,34.1510184,-118.6814448,239.0858459410668,27.998102,0.1,90.3107,1638995936999
Fix,GT,34.151016,-118.6811429,239.91884385693075,27.62443,0.1,90.452515,1638995937999
Fix,GT,34.151014,-118.6808446,240.77484177166224,27.482765,0.1,90.21039,1638995938999
Fix,GT,34.1510122,-118.680546,241.6408433135748,27.565073,0.1,90.40234,1638995939999
Fix,GT,34.1510076,-118.6802478,242.5618193215728,27.465649,0.1,91.50192,1638995940999
Fix,GT,34.1509948,-118.6799513,243.65377512484787,27.407251,0.1,94.30359,1638995941999
Fix,GT,34.1509687,-118.6796545,244.8837674182057,27.701157,0.1,97.35382,1638995942999
Fix,GT,34.1509304,-118.6793583,246.17476884400847,27.672089,0.1,99.94394,1638995943999
Fix,GT,34.1508811,-118.6790634,247.4887647781372,27.919193,0.1,102.36853,1638995944999
Fix,GT,34.1508215,-118.6787683,248.84675333678723,28.06993,0.1,104.630554,1638995945999
Fix,GT,34.1507518,-118.6784777,250.26874368554357,27.773296,0.1,107.58679,1638995946999
Fix,GT,34.1506706,-118.6781965,251.70375616860392,27.167027,0.1,110.34973,1638995947999
Fix,GT,34.1505824,-118.6779263,253.20973540610075,26.378288,0.1,112.075836,1638995948999
Fix,GT,34.1504917,-118.6776645,254.6877219800949,26.097214,0.1,112.6803,1638995949999
Fix,GT,34.1504002,-118.6774032,256.22570850986244,26.20684,0.1,112.82034,1638995950999
Fix,GT,34.1503078,-118.6771394,257.788706154108,26.476837,0.1,112.5885,1638995951999
Fix,GT,34.1502165,-118.6768773,259.33671683263776,25.86519,0.1,112.61212,1638995952999
Fix,GT,34.1501277,-118.6766225,260.8437088880539,25.077524,0.1,112.68671,1638995953999
Fix,GT,34.1500413,-118.6763758,262.29373643416164,24.308262,0.1,112.80719,1638995954999
Fix,GT,34.1499571,-118.676137,263.69073786115644,23.547369,0.1,112.86337,1638995955999
Fix,GT,34.1498753,-118.6759052,265.05774868035314,23.036549,0.1,112.88797,1638995956999
Fix,GT,34.1497938,-118.6756745,266.45572382545475,23.42274,0.1,112.73758,1638995957999
Fix,GT,34.1497124,-118.6754416,267.99570831513404,22.836367,0.1,112.95181,1638995958999
Fix,GT,34.1496334,-118.6752197,269.47174551737305,21.746069,0.1,113.21442,1638995959999
Fix,GT,34.1495583,-118.6750065,270.7697469871044,20.979597,0.1,112.54233,1638995960999
Fix,GT,34.1494881,-118.6747988,272.05275979542733,20.466993,0.1,111.738434,1638995961999
Fix,GT,34.1494208,-118.6745899,273.3437575073242,20.942308,0.1,110.602356,1638995962999
Fix,GT,34.1493571,-118.6743729,274.6407533154488,21.400146,0.1,108.466736,1638995963999
Fix,GT,34.149299,-118.6741491,275.9207509962321,21.756767,0.1,106.31366,1638995964999
Fix,GT,34.1492471,-118.6739197,277.15776772522923,22.105461,0.1,104.2428,1638995965999
Fix,GT,34.1492006,-118.6736835,278.4847253761291,22.56208,0.1,102.444,1638995966999
Fix,GT,34.1491593,-118.6734397,279.9237191904187,23.375082,0.1,100.47388,1638995967999
Fix,GT,34.149125,-118.6731841,281.3167340334654,24.317522,0.1,97.878204,1638995968999
Fix,GT,34.1490995,-118.6729192,282.7357297611833,24.648687,0.1,95.52533,1638995969999
Fix,GT,34.1490816,-118.6726538,284.17173316353563,24.422798,0.1,93.75763,1638995970999
Fix,GT,34.1490711,-118.6723896,285.5727211787104,24.403242,0.1,91.6402,1638995971999
Fix,GT,34.149069,-118.6721242,286.9287496193647,24.476309,0.1,89.403625,1638995972999
Fix,GT,34.1490754,-118.6718564,288.1677550037504,24.858334,0.1,87.27118,1638995973999
Fix,GT,34.149088,-118.6715862,289.40975073033576,25.127085,0.1,86.36105,1638995974999
Fix,GT,34.1491019,-118.6713127,290.66273870188,25.430676,0.1,86.37421,1638995975999
Fix,GT,34.1491159,-118.6710354,292.04771308112146,25.70964,0.1,86.330475,1638995976999
Fix,GT,34.1491306,-118.6707562,293.5277203893661,25.912617,0.1,86.09534,1638995977999
Fix,GT,34.1491469,-118.6704733,295.0617004762888,26.385468,0.1,85.84067,1638995978999
Fix,GT,34.1491638,-118.6701851,296.6076999989748,26.84896,0.1,85.79297,1638995979999
Fix,GT,34.1491812,-118.6698931,298.1836780392528,27.138758,0.1,85.69058,1638995980999
Fix,GT,34.1491975,-118.6695988,299.7767048891186,27.339045,0.1,86.45236,1638995981999
Fix,GT,34.1492116,-118.6693022,301.2437318094373,27.424255,0.1,86.68222,1638995982999
Fix,GT,34.1492258,-118.6690055,302.5467451096774,27.431646,0.1,86.38873,1638995983999
Fix,GT,34.1492405,-118.668706,303.7147820056081,27.970179,0.1,86.55182,1638995984999
Fix,GT,34.1492557,-118.6684016,304.7448151007891,28.163586,0.1,86.285126,1638995985999
Fix,GT,34.1492715,-118.6680982,305.6378305600881,27.858944,0.1,86.34302,1638995986999
Fix,GT,34.149288,-118.6677955,306.4098638401628,28.135763,0.1,85.92224,1638995987999
Fix,GT,34.1493052,-118.6674885,307.0258972225189,28.81262,0.1,86.05557,1638995988999
Fix,GT,34.1493234,-118.6671738,307.46694654786586,29.26765,0.1,86.04526,1638995989999
Fix,GT,34.1493412,-118.6668555,307.68898017132284,29.439352,0.1,85.79175,1638995990999
Fix,GT,34.149363,-118.666539,307.764,29.127235,0.1,84.66156,1638995991999
Fix,GT,34.1493892,-118.6662261,307.6950179021358,28.892405,0.1,83.741,1638995992999
Fix,GT,34.1494186,-118.6659148,307.4960458239317,28.860544,0.1,83.06979,1638995993999
Fix,GT,34.1494514,-118.665605,307.1490858066678,28.786268,0.1,81.88641,1638995994999
Fix,GT,34.1494916,-118.6652951,306.64512591576573,28.987644,0.1,80.32025,1638995995999
Fix,GT,34.1495372,-118.6649851,305.7861681480408,29.040394,0.1,79.37384,1638995996999
Fix,GT,34.1495875,-118.6646757,304.9291684184074,29.058516,0.1,78.13815,1638995997999
Fix,GT,34.1496434,-118.6643678,304.0861807326079,29.022806,0.1,77.09552,1638995998999
Fix,GT,34.1497035,-118.6640643,303.2531588926315,28.392736,0.1,75.95557,1638995999999
Fix,GT,34.1497664,-118.66377,302.4411571230888,27.697025,0.1,75.03259,1638996000999
Fix,GT,34.1498319,-118.6634829,301.6631573741436,27.202318,0.1,73.97278,1638996001999
Fix,GT,34.1499015,-118.6632005,300.91315761590005,27.147366,0.1,72.913635,1638996002999
Fix,GT,34.1499734,-118.662918,300.1271619148255,27.427258,0.1,73.209564,1638996003999
Fix,GT,34.1500449,-118.662628,299.2831743249893,28.505095,0.1,73.275085,1638996004999
Fix,GT,34.1501211,-118.6623246,298.3062009950876,29.937073,0.1,72.69287,1638996005999
Fix,GT,34.1502041,-118.6620074,297.28320536863805,31.370287,0.1,72.04782,1638996006999
Fix,GT,34.150293,-118.6616774,296.32118736457824,32.546967,0.1,71.62042,1638996007999
Fix,GT,34.1503871,-118.6613392,295.3621998877525,33.14997,0.1,71.06656,1638996008999
Fix,GT,34.1504849,-118.6609969,294.3991920316219,33.590435,0.1,70.69772,1638996009999
Fix,GT,34.150585,-118.6606517,293.39020664489266,33.802963,0.1,70.63245,1638996010999
Fix,GT,34.1506845,-118.6603056,292.3751946747303,33.744164,0.1,70.86084,1638996011999
Fix,GT,34.1507831,-118.6599599,291.3702113876343,33.664017,0.1,70.953064,1638996012999
Fix,GT,34.1508814,-118.659615,290.3451952749491,33.594112,0.1,70.84839,1638996013999
Fix,GT,34.1509805,-118.6592713,289.3452202856541,33.50828,0.1,70.57001,1638996014999
Fix,GT,34.1510801,-118.6589287,288.3382082462311,33.430603,0.1,70.740234,1638996015999
Fix,GT,34.1511784,-118.6585864,287.32321062421795,33.368683,0.1,70.77988,1638996016999
Fix,GT,34.1512766,-118.6582448,286.3181964753866,33.310974,0.1,70.828064,1638996017999
Fix,GT,34.1513743,-118.6579038,285.31120092391967,33.232452,0.1,70.862915,1638996018999
Fix,GT,34.1514711,-118.6575633,284.2881867032051,33.15704,0.1,71.119385,1638996019999
Fix,GT,34.151567,-118.6572231,283.33119945907595,33.091816,0.1,70.9613,1638996020999
Fix,GT,34.1516638,-118.656884,282.32122888779645,33.032368,0.1,70.77786,1638996021999
Fix,GT,34.151761,-118.6565456,281.3222208931446,32.988422,0.1,70.763306,1638996022999
Fix,GT,34.1518581,-118.6562077,280.32422332143784,32.940292,0.1,70.83359,1638996023999
Fix,GT,34.1519543,-118.6558699,279.3241985704899,32.92689,0.1,71.072205,1638996024999
Fix,GT,34.1520505,-118.6555323,278.3342114368677,32.89172,0.1,70.77127,1638996025999
Fix,GT,34.1521474,-118.6551956,277.33020755684373,32.80909,0.1,70.69284,1638996026999
Fix,GT,34.1522442,-118.6548599,276.42018267846106,32.73126,0.1,70.798035,1638996027999
Fix,GT,34.1523406,-118.6545249,275.6051640224457,32.63578,0.1,70.66522,1638996028999
Fix,GT,34.1524383,-118.6541917,274.8261453188658,32.531162,0.1,69.9303,1638996029999
Fix,GT,34.1525405,-118.6538615,273.8892024860382,32.443047,0.1,68.93506,1638996030999
Fix,GT,34.152648,-118.6535342,272.9062112388611,32.521404,0.1,67.67471,1638996031999
Fix,GT,34.1527623,-118.6532066,271.9231946303845,33.01752,0.1,66.574524,1638996032999
Fix,GT,34.1528842,-118.6528766,270.87515678429605,33.46222,0.1,65.07129,1638996033999
Fix,GT,34.153013,-118.6525487,269.88120157724615,33.41096,0.1,64.09503,1638996034999
Fix,GT,34.153146,-118.6522239,268.8592125024795,33.340702,0.1,63.207,1638996035999
Fix,GT,34.1532816,-118.6519033,267.7142596384287,32.87258,0.1,62.545593,1638996036999
Fix,GT,34.1534171,-118.6515904,266.5482536298037,32.22081,0.1,62.114197,1638996037999
Fix,GT,34.1535515,-118.651283,265.4782091870308,31.81605,0.1,61.998505,1638996038999
Fix,GT,34.1536842,-118.6509811,264.49820735311505,31.227556,0.1,61.96585,1638996039999
Fix,GT,34.1538158,-118.6506822,263.54119053298234,31.187634,0.1,61.86966,1638996040999
Fix,GT,34.1539474,-118.6503834,262.62019939005376,31.184559,0.1,61.996857,1638996041999
Fix,GT,34.1540785,-118.6500844,261.68119324243065,31.069181,0.1,62.078247,1638996042999
Fix,GT,34.1542068,-118.6497905,260.767195677042,30.14706,0.1,62.190674,1638996043999
Fix,GT,34.1543312,-118.6495039,259.875193811059,29.549007,0.1,62.34851,1638996044999
Fix,GT,34.1544532,-118.6492217,258.9981811556816,29.03542,0.1,62.25415,1638996045999
Fix,GT,34.1545734,-118.6489466,258.13318142104146,28.323685,0.1,61.945618,1638996046999
Fix,GT,34.1546932,-118.6486753,257.2661816864014,28.32506,0.1,61.74994,1638996047999
Fix,GT,34.1548117,-118.6484078,256.42618411785367,27.506796,0.1,61.85373,1638996048999
Fix,GT,34.1549257,-118.648148,255.61218221712116,26.716982,0.1,62.081726,1638996049999
Fix,GT,34.1550357,-118.6478962,254.91013468945027,25.61148,0.1,62.178802,1638996050999
Fix,GT,34.1551405,-118.6476553,254.3461087754965,24.656702,0.1,62.1745,1638996051999
Fix,GT,34.1552419,-118.6474218,253.8940871491432,24.102486,0.1,62.35495,1638996052999
Fix,GT,34.1553415,-118.6471904,253.5640589093566,23.953575,0.1,62.52408,1638996053999
Fix,GT,34.1554401,-118.6469604,253.3020524396896,23.763735,0.1,62.510254,1638996054999
Fix,GT,34.1555388,-118.6467328,253.08404813921453,23.567753,0.1,62.02121,1638996055999
Fix,GT,34.1556381,-118.6465079,252.84804820871352,23.397564,0.1,61.720337,1638996056999
Fix,GT,34.1557373,-118.646285,252.6110548616052,23.2141,0.1,61.66046,1638996057999
Fix,GT,34.1558354,-118.646064,252.38604175484176,22.928679,0.1,61.86023,1638996058999
Fix,GT,34.1559304,-118.6458469,252.14204621642827,22.368439,0.1,62.283936,1638996059999
Fix,GT,34.1560231,-118.6456326,251.91605950641636,22.20133,0.1,62.36267,1638996060999
Fix,GT,34.1561152,-118.6454201,251.6920507619381,21.877943,0.1,62.1998,1638996061999
Fix,GT,34.1562056,-118.6452133,251.47005525648595,21.340826,0.1,62.017944,1638996062999
Fix,GT,34.1562941,-118.6450118,251.26104869520665,20.587273,0.1,61.994476,1638996063999
Fix,GT,34.1563794,-118.6448177,251.0550443315506,20.060562,0.1,61.924316,1638996064999
Fix,GT,34.1564647,-118.6446254,250.8420488328934,20.187635,0.1,61.634125,1638996065999
Fix,GT,34.156551,-118.6444306,250.62906001818175,20.630701,0.1,62.06891,1638996066999
Fix,GT,34.156638,-118.6442292,250.4260422939062,21.132027,0.1,62.50888,1638996067999
Fix,GT,34.1567263,-118.6440232,250.1980490427017,21.682034,0.1,62.508484,1638996068999
Fix,GT,34.1568177,-118.643812,250.058,22.237696,0.1,62.10251,1638996069999
Fix,GT,34.1569133,-118.6435943,249.89703353118892,23.234074,0.1,61.90683,1638996070999
Fix,GT,34.1570139,-118.6433662,249.75402238631247,24.415358,0.1,61.92578,1638996071999
Fix,GT,34.157119,-118.6431263,249.62902690076828,25.619589,0.1,62.169617,1638996072999
Fix,GT,34.1572276,-118.6428745,249.5520112247467,26.634535,0.1,62.608,1638996073999
Fix,GT,34.1573391,-118.6426136,249.46801798486703,27.4621,0.1,62.634186,1638996074999
Fix,GT,34.1574532,-118.642346,249.3960270144939,27.822126,0.1,62.982056,1638996075999
Fix,GT,34.1575651,-118.6420773,249.31301803541183,27.606117,0.1,63.47229,1638996076999
Fix,GT,34.1576717,-118.6418108,249.2150112876296,26.760962,0.1,64.81116,1638996077999
Fix,GT,34.1577681,-118.6415534,249.12803391116856,25.440207,0.1,66.54602,1638996078999
Fix,GT,34.1578538,-118.6413033,248.95704301303624,24.544361,0.1,68.259674,1638996079999
Fix,GT,34.1579311,-118.6410584,248.84302493768928,23.825386,0.1,69.66083,1638996080999
Fix,GT,34.1580025,-118.6408195,248.7570068104863,23.123692,0.1,70.2572,1638996081999
Fix,GT,34.1580716,-118.640585,248.6590136402845,22.776283,0.1,70.414734,1638996082999
Fix,GT,34.1581391,-118.6403539,248.5310295942426,22.31177,0.1,70.490265,1638996083999
Fix,GT,34.1582046,-118.6401306,248.41402507668727,21.281523,0.1,70.181335,1638996084999
Fix,GT,34.1582684,-118.6399195,248.3160433731675,20.106346,0.1,69.36963,1638996085999
Fix,GT,34.1583311,-118.6397243,248.2510434320569,18.38543,0.1,68.259674,1638996086999
Fix,GT,34.1583903,-118.6395465,248.18701831293103,17.043049,0.1,67.837006,1638996087999
Fix,GT,34.1584456,-118.6393801,248.1899885389209,16.114492,0.1,68.15448,1638996088999
Fix,GT,34.1584968,-118.6392224,248.15199540913105,15.205882,0.1,68.74805,1638996089999
Fix,GT,34.1585442,-118.6390702,248.191,14.754888,0.1,69.677155,1638996090999
Fix,GT,34.1585844,-118.6389269,248.22999539661407,12.727052,0.1,72.07507,1638996091999
Fix,GT,34.1586128,-118.6388065,248.213993085444,10.50337,0.1,75.15283,1638996092999
Fix,GT,34.1586293,-118.6387091,248.2669884599447,7.8771644,0.1,80.03186,1638996093999
Fix,GT,34.1586341,-118.6386383,248.3049861326218,5.4836187,0.1,86.69678,1638996094999
Fix,GT,34.1586327,-118.6385894,248.32000231432917,3.9087248,0.1,91.7782,1638996095999
Fix,GT,34.1586294,-118.6385528,248.3489953649044,2.9396796,0.1,95.617615,1638996096999
Fix,GT,34.1586262,-118.6385285,248.35699535870552,1.6958275,0.1,97.611694,1638996097999
Fix,GT,34.1586245,-118.6385172,248.362,0.4433863,0.1,98.58731,1638996098999
Fix,GT,34.1586244,-118.6385163,248.35600465393068,0.0070186933,0.1,98.68463,1638996099999
Fix,GT,34.1586244,-118.6385164,248.356,0.0044690836,0.1,98.68317,1638996100999
Fix,GT,34.1586244,-118.6385164,248.356,0.003161899,0.1,98.68021,1638996101999
Fix,GT,34.1586244,-118.6385164,248.356,0.0,0.1,98.67825,1638996102999
Fix,GT,34.1586244,-118.6385164,248.356,0.001,0.1,98.67697,1638996103999
Fix,GT,34.1586244,-118.6385164,248.356,0.0022331723,0.1,98.67572,1638996104999
Fix,GT,34.1586244,-118.6385164,248.356,0.001997654,0.1,98.67459,1638996105999
Fix,GT,34.1586244,-118.6385164,248.356,0.0010023491,0.1,98.67325,1638996106999
Fix,GT,34.1586244,-118.6385164,248.356,0.001,0.1,98.671844,1638996107999
Fix,GT,34.1586244,-118.6385164,248.356,0.001,0.1,98.6705,1638996108999
Fix,GT,34.1586244,-118.6385164,248.356,0.0,0.1,98.66934,1638996109999
Fix,GT,34.1586244,-118.6385164,248.356,0.0009976384,0.1,98.66815,1638996110999
Fix,GT,34.1586244,-118.6385164,248.356,0.001,0.1,98.66681,1638996111999
Fix,GT,34.1586244,-118.6385164,248.356,0.0014132328,0.1,98.665344,1638996112999
Fix,GT,34.1586244,-118.6385164,248.356,0.001,0.1,98.66394,1638996113999
Fix,GT,34.1586244,-118.6385164,248.356,0.001,0.1,98.66263,1638996114999
Fix,GT,34.1586244,-118.6385164,248.356,0.0,0.1,98.661316,1638996115999
Fix,GT,34.1586244,-118.6385164,248.356,0.0014142136,0.1,98.660034,1638996116999
Fix,GT,34.1586244,-118.6385164,248.356,0.0014132262,0.1,98.65878,1638996117999
Fix,GT,34.1586244,-118.6385164,248.356,0.001,0.1,98.65729,1638996118999
Fix,GT,34.1586244,-118.6385164,248.356,2.3900272e-06,0.1,98.65573,1638996119999
Fix,GT,34.1586244,-118.6385164,248.356,0.0009976069,0.1,98.6546,1638996120999
Fix,GT,34.1586244,-118.6385164,248.356,0.001,0.1,98.65289,1638996121999
Fix,GT,34.1586244,-118.6385164,248.356,0.002,0.1,98.65167,1638996122999
Fix,GT,34.1586244,-118.6385164,248.356,0.0022355008,0.1,98.65045,1638996123999
Fix,GT,34.1586244,-118.6385164,248.356,0.0031622776,0.1,98.648926,1638996124999
Fix,GT,34.1586244,-118.6385164,248.356,0.0041231057,0.1,98.64746,1638996125999
Fix,GT,34.1586244,-118.6385164,248.356,0.0041254596,0.1,98.64606,1638996126999
Fix,GT,34.1586244,-118.6385164,248.356,0.0041231057,0.1,98.64459,1638996127999
Fix,GT,34.1586244,-118.6385164,248.356,0.0031622776,0.1,98.64325,1638996128999
Fix,GT,34.1586244,-118.6385164,248.356,0.001,0.1,98.64197,1638996129999
Fix,GT,34.1586244,-118.6385164,248.356,0.004122807,0.1,98.64075,1638996130999
Fix,GT,34.1586244,-118.6385164,248.355,0.011178544,0.1,98.63928,1638996131999
Fix,GT,34.1586244,-118.6385164,248.354,0.018443426,0.1,98.638245,1638996132999
Fix,GT,34.1586239,-118.6385134,248.34500486826892,0.7652897,0.1,98.984924,1638996133999
Fix,GT,34.1586205,-118.6384955,248.34100243729355,2.6772788,0.1,101.13379,1638996134999
Fix,GT,34.1586117,-118.6384578,248.3689902381897,4.5957,0.1,105.16562,1638996135999
Fix,GT,34.1585944,-118.6384021,248.36999022555352,6.5811243,0.1,111.00809,1638996136999
Fix,GT,34.1585657,-118.6383319,248.38797063946723,7.8759193,0.1,117.59021,1638996137999
Fix,GT,34.1585264,-118.6382583,248.4139877503514,8.277838,0.1,124.38916,1638996138999
Fix,GT,34.1584798,-118.6381905,248.44199509394167,8.140501,0.1,131.2024,1638996139999
Fix,GT,34.1584297,-118.6381316,248.4469950876236,7.645325,0.1,136.8905,1638996140999
Fix,GT,34.1583784,-118.6380788,248.4689950813055,7.4477005,0.1,139.62283,1638996141999
Fix,GT,34.1583268,-118.6380266,248.4960123125315,7.6425314,0.1,139.9737,1638996142999
Fix,GT,34.158276,-118.6379691,248.428992603004,7.636204,0.1,134.45612,1638996143999
Fix,GT,34.1582356,-118.6379006,248.415,7.6806927,0.1,121.5578,1638996144999
Fix,GT,34.1582088,-118.6378168,248.41602471983435,8.624609,0.1,106.66879,1638996145999
Fix,GT,34.1581996,-118.6377173,248.3570123757124,9.516337,0.1,91.78616,1638996146999
Fix,GT,34.1582061,-118.6376074,248.28100991296768,10.538216,0.1,83.28342,1638996147999
Fix,GT,34.1582218,-118.6374907,248.3329578151703,10.973421,0.1,79.792145,1638996148999
Fix,GT,34.1582409,-118.6373745,248.62789813303945,10.69902,0.1,77.80258,1638996149999
Fix,GT,34.1582619,-118.637264,249.02891541957857,10.0938835,0.1,76.58804,1638996150999
Fix,GT,34.1582825,-118.6371628,249.432952673316,9.064586,0.1,75.741,1638996151999
Fix,GT,34.1583023,-118.6370723,249.8209052288532,8.215011,0.1,74.50058,1638996152999
Fix,GT,34.1583227,-118.6369899,250.2229125981331,7.6439614,0.1,72.50723,1638996153999
Fix,GT,34.1583448,-118.6369135,250.56691749024392,7.1517973,0.1,69.88779,1638996154999
Fix,GT,34.1583688,-118.6368418,250.8999098734856,7.24514,0.1,67.15732,1638996155999
Fix,GT,34.158397,-118.636768,251.24291226851935,7.6155243,0.1,64.32495,1638996156999
Fix,GT,34.1584291,-118.6366932,251.58492721658948,7.782882,0.1,62.0343,1638996157999
Fix,GT,34.1584635,-118.6366179,251.88291204738616,8.019287,0.1,60.785614,1638996158999
Fix,GT,34.1584994,-118.6365406,252.09696477472784,8.261303,0.1,61.606506,1638996159999
Fix,GT,34.158525,-118.636459,252.06807054066655,8.170205,0.1,73.7652,1638996160999
Fix,GT,34.1585291,-118.636373,251.89704288095237,8.156968,0.1,92.109375,1638996161999
Fix,GT,34.1585068,-118.6362893,251.6471010251045,8.787046,0.1,113.21976,1638996162999
Fix,GT,34.1584593,-118.6362067,251.32607586181163,10.132707,0.1,127.52811,1638996163999
Fix,GT,34.1583936,-118.6361215,250.88710380977392,11.489607,0.1,134.11859,1638996164999
Fix,GT,34.158316,-118.636031,250.4310912616253,12.342043,0.1,135.98834,1638996165999
Fix,GT,34.1582334,-118.635943,249.98207868617772,11.972159,0.1,139.39734,1638996166999
Fix,GT,34.1581514,-118.6358635,249.57210165691376,11.649401,0.1,141.64426,1638996167999
Fix,GT,34.1580655,-118.6357865,249.2220737928748,12.333352,0.1,144.0011,1638996168999
Fix,GT,34.157969,-118.6357056,249.03405604898927,13.975417,0.1,145.31653,1638996169999
Fix,GT,34.1578598,-118.6356168,248.85403571259977,14.974631,0.1,146.28012,1638996170999
Fix,GT,34.1577446,-118.6355261,248.739017877996,15.4933815,0.1,146.84686,1638996171999
Fix,GT,34.1576274,-118.6354354,248.77092584067583,15.383396,0.1,147.34988,1638996172999
Fix,GT,34.1575115,-118.635347,248.8899487936497,15.03551,0.1,147.61911,1638996173999
Fix,GT,34.1573984,-118.635261,249.089938475132,14.557498,0.1,147.62732,1638996174999
Fix,GT,34.1572908,-118.6351788,249.2509384007454,13.769665,0.1,147.29181,1638996175999
Fix,GT,34.1571902,-118.6350999,249.42495888233185,12.770781,0.1,146.3772,1638996176999
Fix,GT,34.1571005,-118.6350267,249.5889639786482,11.1372,0.1,145.1182,1638996177999
Fix,GT,34.1570229,-118.634961,249.71995362889768,9.978678,0.1,144.85742,1638996178999
Fix,GT,34.1569542,-118.6349036,249.86696389019488,8.542922,0.1,145.17761,1638996179999
Fix,GT,34.156898,-118.6348573,249.95098192256688,6.73162,0.1,145.4234,1638996180999
Fix,GT,34.1568527,-118.6348197,250.03899224323035,5.4148946,0.1,145.12747,1638996181999
Fix,GT,34.1568195,-118.6347921,250.109,3.6426702,0.1,145.24805,1638996182999
Fix,GT,34.1567966,-118.6347732,250.15699222427608,2.5467594,0.1,145.32178,1638996183999
Fix,GT,34.1567808,-118.6347601,250.1909896194935,1.7322929,0.1,145.01263,1638996184999
Fix,GT,34.1567718,-118.6347525,250.20999740177396,0.6989038,0.1,144.80594,1638996185999
Fix,GT,34.1567694,-118.6347506,250.217,0.011472204,0.1,144.74005,1638996186999
Fix,GT,34.1567694,-118.6347506,250.216,0.002236068,0.1,144.74182,1638996187999
Fix,GT,34.1567694,-118.6347506,250.217,0.0031598622,0.1,144.74194,1638996188999
Fix,GT,34.1567694,-118.6347506,250.217,0.005382781,0.1,144.742,1638996189999
Fix,GT,34.1567694,-118.6347506,250.217,0.0064031244,0.1,144.74188,1638996190999
Fix,GT,34.1567694,-118.6347506,250.217,0.00948778,0.1,144.74158,1638996191999
Fix,GT,34.1567694,-118.6347506,250.217,0.011403755,0.1,144.74185,1638996192999
Fix,GT,34.1567694,-118.6347506,250.217,0.015033296,0.1,144.74182,1638996193999
Fix,GT,34.1567694,-118.6347506,250.217,0.018026276,0.1,144.74097,1638996194999
Fix,GT,34.1567694,-118.6347506,250.217,0.017203173,0.1,144.74063,1638996195999
Fix,GT,34.1567694,-118.6347506,250.217,0.018355282,0.1,144.74014,1638996196999
Fix,GT,34.1567694,-118.6347506,250.217,0.023083987,0.1,144.73965,1638996197999
Fix,GT,34.1567694,-118.6347506,250.217,0.034994762,0.1,144.73926,1638996198999
Fix,GT,34.1567694,-118.6347506,250.217,0.056029264,0.1,144.73865,1638996199999
Fix,GT,34.1567693,-118.6347503,250.218,0.082457244,0.1,144.74048,1638996200999
Fix,GT,34.1567679,-118.6347483,250.2189973512292,0.5196304,0.1,144.65253,1638996201999
Fix,GT,34.1567634,-118.6347422,250.226,0.9877514,0.1,142.61462,1638996202999
Fix,GT,34.1567566,-118.6347197,250.2269814139605,3.1527212,0.1,121.421295,1638996203999
Fix,GT,34.1567596,-118.63467,250.26298936676977,4.888104,0.1,85.84961,1638996204999
Fix,GT,34.1567758,-118.6346209,250.2080585522652,4.227739,0.1,68.552765,1638996205999
Fix,GT,34.156793,-118.6345828,250.01186676871777,3.6481168,0.1,60.477173,1638996206999
Fix,GT,34.1568148,-118.6345531,250.37589862418176,3.5731182,0.1,48.711243,1638996207999
Fix,GT,34.1568468,-118.6345334,250.40601068377495,4.111266,0.1,25.566193,1638996208999
